Name,Type,Asset,ID,Lots,Open,Close,Entry,Exit,Profit,Roll,ExitType
HP,Short,EUR/USD,767120,6,2014-12-05 04:01,2014-12-12 04:00,1.2381,1.2395,-7.81,0.00,Sold
HP,Long,SPX500,750319,4,2014-10-28 04:03,2014-12-12 07:01,1965,2022,198.03,0.00,Stop
HP,Long,SPX500,749412,4,2014-10-24 16:01,2014-12-12 09:01,1961,2020,206.24,0.00,Stop
CY,Long,SPX500,748910,4,2014-10-23 20:01,2014-12-12 15:59,1952,2015,221.73,0.00,Stop
HP,Long,US30,750320,4,2014-10-28 04:07,2014-12-12 16:00,16842,17414,199.02,0.00,Stop
CY,Long,GER30,769032,4,2014-12-10 08:02,2014-12-12 16:02,9859,9640,-87.78,0.00,Stop
HP,Long,SPX500,748707,4,2014-10-23 12:01,2014-12-12 16:59,1945,2012,232.83,0.00,Stop
HP,Long,US30,748708,4,2014-10-23 12:02,2014-12-12 20:42,16627,17306,236.54,0.00,Stop
HP,Long,EUR/USD,770142,6,2014-12-12 04:01,2014-12-15 04:00,1.2395,1.2434,20.28,0.00,Sold
BB,Short,XAG/USD,768626,5,2014-12-09 16:01,2014-12-15 12:00,17.1090,16.8921,47.24,0.00,Sold
CY,Short,USD/CAD,765007,7,2014-12-01 16:01,2014-12-15 19:03,1.1379,1.1657,-136.60,0.00,Stop
ES,Short,EUR/USD,770745,5,2014-12-15 04:01,2014-12-16 08:00,1.2435,1.2455,-9.06,0.00,Sold
CY,Short,AUD/USD,757771,5,2014-11-13 12:01,2014-12-16 10:15,0.8738,0.8267,193.23,-11.48,Stop
CT,Long,NAS100,768324,13,2014-12-09 04:01,2014-12-16 11:59,4271,4142,-146.04,0.00,Stop
CY,Short,GBP/USD,768929,4,2014-12-10 04:01,2014-12-16 12:00,1.5672,1.5739,-23.28,0.00,Sold
HU,Long,NAS100,769938,15,2014-12-11 20:02,2014-12-16 20:51,4258,4099,-207.93,0.00,Stop
CY,Long,GBP/USD,771551,4,2014-12-16 12:01,2014-12-17 16:00,1.5741,1.5642,-34.68,0.00,Sold
HP,Short,UK100,758376,5,2014-11-14 12:01,2014-12-17 16:22,6615,6356,170.34,0.00,Stop
HP,Short,EUR/USD,770744,6,2014-12-15 04:01,2014-12-18 12:00,1.2435,1.2313,63.31,0.00,Sold
BB,Long,SPX500,768727,3,2014-12-09 20:01,2014-12-18 12:00,2057,2035,-57.16,0.00,Sold
BB,Long,SPX500,769433,3,2014-12-11 00:01,2014-12-18 12:00,2026,2035,22.48,0.00,Sold
A2,Short,UK100,766216,5,2014-12-03 16:01,2014-12-18 14:08,6728,6427,198.44,0.00,Stop
A2,Long,USD/CHF,769031,1,2014-12-10 08:01,2014-12-18 16:00,0.9706,0.9803,9.09,0.00,Sold
CY,Short,EUR/USD,767421,4,2014-12-05 16:01,2014-12-19 00:00,1.2292,1.2288,1.10,0.00,Sold
CY,Short,EUR/USD,769030,4,2014-12-10 08:01,2014-12-19 00:00,1.2384,1.2288,33.14,0.00,Sold
BB,Long,NAS100,769534,14,2014-12-11 04:01,2014-12-19 00:00,4233,4268,41.96,0.00,Sold
BB,Long,NAS100,770243,14,2014-12-12 08:01,2014-12-19 00:00,4230,4268,45.58,0.00,Sold
BB,Long,NAS100,771148,14,2014-12-15 20:01,2014-12-19 00:00,4168,4268,121.34,0.00,Sold
CT,Short,USD/CAD,764404,5,2014-11-28 16:01,2014-12-19 08:00,1.1403,1.1577,-61.34,0.00,Sold
CT,Short,USD/CAD,771450,5,2014-12-16 08:01,2014-12-19 08:00,1.1648,1.1577,24.42,0.00,Sold
CY,Long,SPX500,769940,4,2014-12-11 20:03,2014-12-19 16:00,2039,2070,105.97,0.00,Sold
CY,Long,SPX500,771046,4,2014-12-15 16:01,2014-12-19 16:00,2004,2070,230.37,0.00,Sold
CY,Long,EUR/USD,773061,5,2014-12-19 00:01,2014-12-23 16:00,1.2288,1.2176,-49.27,0.00,Sold
HP,Long,EUR/USD,772759,6,2014-12-18 12:01,2014-12-26 12:00,1.2312,1.2191,-63.67,0.00,Sold
CY,Short,AUD/USD,758175,5,2014-11-14 04:01,2014-12-28 22:01,0.8692,0.8133,228.30,-14.79,Stop
BB,Short,XAG/USD,775671,5,2014-12-26 12:01,2014-12-30 00:00,16.2293,15.8073,91.87,0.00,Sold
HU,Long,USD/JPY,769939,4,2014-12-11 20:02,2014-12-30 08:00,119.11,119.79,19.86,0.00,Sold
BB,Short,XAG/USD,777079,5,2014-12-30 20:01,2014-12-31 20:00,16.1799,15.6336,118.95,0.00,Sold
LP,Long,GBP/USD,777582,4,2014-12-31 16:01,2015-01-02 04:00,1.5591,1.5556,-12.29,0.00,Sold
HP,Short,USD/CAD,764805,6,2014-12-01 08:01,2015-01-02 15:26,1.1441,1.1715,-115.40,0.00,Stop
HP,Short,EUR/USD,775670,6,2014-12-26 12:01,2015-01-02 16:00,1.2193,1.2031,84.08,0.00,Sold
HU,Short,USD/CAD,765109,4,2014-12-01 20:01,2015-01-02 16:48,1.1320,1.1733,-116.05,0.00,Stop
HP,Long,SPX500,771449,4,2014-12-16 08:01,2015-01-02 18:32,1997,2044,166.19,0.00,Stop
CT,Long,USD/CAD,773263,4,2014-12-19 08:01,2015-01-05 08:00,1.1578,1.1797,61.05,0.00,Sold
CT,Long,USD/CAD,777481,4,2014-12-31 12:01,2015-01-05 08:00,1.1582,1.1797,60.03,0.00,Sold
CY,Short,GBP/USD,775974,4,2014-12-29 00:01,2015-01-05 12:00,1.5553,1.5254,104.09,0.00,Sold
CY,Short,EUR/USD,774666,4,2014-12-23 16:01,2015-01-05 16:00,1.2177,1.1937,83.41,0.00,Sold
CY,Short,EUR/USD,776576,4,2014-12-30 00:01,2015-01-05 16:00,1.2154,1.1937,75.22,0.00,Sold
HP,Long,US30,777280,4,2014-12-31 04:01,2015-01-05 18:14,18019,17493,-183.24,0.00,Stop
HP,Long,US30,776577,4,2014-12-30 00:01,2015-01-05 19:32,18050,17483,-197.59,0.00,Stop
HP,Long,SPX500,775772,4,2014-12-26 16:01,2015-01-05 19:51,2090,2016,-259.16,0.00,Stop
HP,Long,US30,775773,4,2014-12-26 16:01,2015-01-05 19:51,18088,17474,-214.01,0.00,Stop
VO,Long,USD/JPY,777885,4,2015-01-02 08:01,2015-01-05 20:00,120.43,119.53,-27.04,0.00,Sold
CY,Long,USD/CAD,773664,7,2014-12-22 00:01,2015-01-06 00:00,1.1610,1.1757,71.12,0.00,Sold
CY,Long,USD/CAD,774165,7,2014-12-22 20:01,2015-01-06 00:00,1.1643,1.1757,55.42,0.00,Sold
HP,Long,EUR/USD,778086,6,2015-01-02 16:01,2015-01-06 16:00,1.2029,1.1919,-57.73,0.00,Sold
BB,Short,XAG/USD,778892,5,2015-01-06 00:01,2015-01-06 16:55,16.1275,16.6983,-124.28,0.00,Stop
HP,Long,SPX500,774767,4,2014-12-23 20:01,2015-01-06 17:23,2085,1994,-316.82,0.00,Stop
HU,Short,USD/JPY,776778,4,2014-12-30 08:01,2015-01-07 16:00,119.76,119.44,9.19,0.00,Sold
HP,Long,US30,779699,4,2015-01-07 08:01,2015-01-08 16:00,17418,17859,153.63,0.00,Sold
BB,Long,SPX500,779497,3,2015-01-07 00:01,2015-01-09 00:00,2004,2061,147.83,0.00,Sold
HU,Long,USD/JPY,779800,4,2015-01-07 16:01,2015-01-09 08:00,119.44,119.43,-0.49,0.00,Sold
VO,Short,EUR/USD,727850,8,2014-09-04 16:01,2015-01-11 22:00,1.2928,1.1853,748.64,0.00,Stop
CY,Long,GBP/USD,778588,4,2015-01-05 12:01,2015-01-12 12:00,1.5253,1.5140,-39.50,0.00,Sold
CY,Long,EUR/USD,778690,5,2015-01-05 16:01,2015-01-12 16:00,1.1935,1.1817,-51.92,0.00,Sold
HP,Short,US30,780401,4,2015-01-08 16:01,2015-01-13 08:00,17860,17638,77.22,0.00,Sold
HP,Short,US30,780702,4,2015-01-09 04:01,2015-01-13 08:00,17881,17638,84.61,0.00,Sold
BB,Short,XAG/USD,781305,5,2015-01-12 04:01,2015-01-13 09:00,16.5292,17.0413,-111.51,0.00,Stop
HU,Short,UK100,767922,4,2014-12-08 12:02,2015-01-13 12:00,6684,6546,72.67,0.00,Sold
HP,Short,EUR/USD,779296,6,2015-01-06 16:01,2015-01-14 04:00,1.1919,1.1774,75.17,0.00,Sold
HP,Short,EUR/USD,781507,6,2015-01-12 12:01,2015-01-14 04:00,1.1801,1.1774,13.49,0.00,Sold
CY,Short,USD/CAD,778891,7,2015-01-06 00:01,2015-01-14 07:01,1.1758,1.2016,-127.08,0.00,Stop
BB,Short,AUD/USD,781304,5,2015-01-12 04:01,2015-01-14 12:00,0.8248,0.8130,50.31,-0.76,Sold
CY,Long,SPX500,777583,4,2014-12-31 16:01,2015-01-14 18:45,2084,1988,-336.72,0.00,Stop
LP,Short,GBP/USD,777784,3,2015-01-02 04:01,2015-01-14 20:00,1.5555,1.5223,86.67,0.00,Sold
A2,Long,USD/CHF,781712,1,2015-01-12 20:01,2015-01-15 10:18,1.0144,0.9847,-28.16,0.00,Stop
LP,Long,GBP/USD,782921,4,2015-01-14 20:01,2015-01-15 20:00,1.5221,1.5184,-13.18,0.00,Sold
A2,Short,EUR/USD,768928,4,2014-12-10 04:01,2015-01-16 04:00,1.2381,1.1640,258.22,0.00,Sold
A2,Short,EUR/USD,781813,4,2015-01-13 00:01,2015-01-16 04:00,1.1832,1.1640,66.64,0.00,Sold
BB,Short,XAG/USD,782922,5,2015-01-14 20:01,2015-01-16 15:03,16.9286,17.4763,-119.27,0.00,Stop
HP,Long,EUR/USD,782517,6,2015-01-14 04:01,2015-01-16 15:46,1.1773,1.1465,-161.57,0.00,Stop
CY,Short,EUR/USD,781609,4,2015-01-12 16:01,2015-01-16 16:00,1.1818,1.1493,113.07,0.00,Sold
CY,Short,GER30,773262,4,2014-12-19 08:01,2015-01-16 16:01,9891,10151,-104.13,0.00,Stop
CY,Long,EUR/USD,784033,5,2015-01-16 16:01,2015-01-20 16:00,1.1494,1.1573,34.09,0.00,Sold
HU,Short,GBP/USD,783527,3,2015-01-15 20:01,2015-01-20 16:00,1.5186,1.5194,-2.29,0.00,Sold
HU,Short,XAG/USD,776475,5,2014-12-29 20:01,2015-01-20 22:10,15.7358,18.1873,-533.77,0.00,Stop
BB,Long,NAS100,783831,14,2015-01-16 08:01,2015-01-21 08:00,4069,4172,124.96,0.00,Sold
CT,Long,USD/CAD,784936,4,2015-01-20 04:01,2015-01-22 00:00,1.1976,1.2344,102.72,0.00,Sold
ES,Short,EUR/USD,772254,5,2014-12-17 16:01,2015-01-22 00:00,1.2394,1.1616,338.15,0.00,Exit
CT,Short,AUD/USD,781406,5,2015-01-12 08:01,2015-01-22 16:00,0.8219,0.8109,43.79,-3.83,Sold
LP,Long,GBP/USD,786443,4,2015-01-22 16:01,2015-01-22 20:00,1.5085,1.5017,-23.97,0.00,Sold
CT,Long,NAS100,783730,13,2015-01-16 04:01,2015-01-23 04:00,4055,4266,238.65,0.00,Sold
HU,Short,USD/CAD,784434,4,2015-01-19 08:01,2015-01-23 12:39,1.1966,1.2434,-131.30,0.00,Stop
CY,Short,EUR/USD,785237,4,2015-01-20 16:01,2015-01-26 04:00,1.1575,1.1177,138.44,0.00,Sold
CY,Short,EUR/USD,786442,4,2015-01-22 16:01,2015-01-26 04:00,1.1418,1.1177,83.82,0.00,Sold
HU,Short,USD/JPY,780803,4,2015-01-09 08:01,2015-01-26 12:00,119.39,118.23,34.10,0.00,Sold
CY,Short,AUD/USD,781711,5,2015-01-12 20:01,2015-01-26 12:00,0.8165,0.7912,105.20,-4.59,Sold
HU,Short,GBP/USD,786547,3,2015-01-22 20:01,2015-01-26 16:59,1.5016,1.5085,-18.41,0.00,Stop
LP,Short,GBP/USD,786546,3,2015-01-22 20:01,2015-01-27 06:53,1.5016,1.5115,-26.16,0.00,Stop
HU,Long,USD/JPY,787551,4,2015-01-26 12:01,2015-01-27 12:00,118.21,118.01,-6.19,0.00,Sold
VO,Short,EUR/USD,751631,8,2014-10-30 08:01,2015-01-27 15:38,1.2587,1.1396,829.28,0.00,Stop
HU,Long,UK100,782116,4,2015-01-13 12:02,2015-01-27 16:00,6545,6801,135.45,0.00,Sold
VO,Short,GBP/USD,771147,3,2014-12-15 20:01,2015-01-27 20:00,1.5643,1.5199,115.85,0.00,Sold
VO,Short,GBP/USD,772457,3,2014-12-18 00:01,2015-01-27 20:00,1.5575,1.5199,98.01,0.00,Sold
CT,Short,USD/CAD,786038,5,2015-01-22 00:01,2015-01-28 08:00,1.2346,1.2420,-26.29,0.00,Sold
CY,Long,EUR/USD,787349,5,2015-01-26 04:01,2015-01-28 12:00,1.1177,1.1356,77.70,0.00,Sold
CY,Short,USD/CAD,786445,7,2015-01-22 16:02,2015-01-29 00:00,1.2333,1.2525,-94.78,0.00,Sold
BB,Short,NAS100,786748,14,2015-01-23 04:01,2015-01-29 00:00,4266,4139,154.81,0.00,Sold
HU,Short,USD/JPY,788153,4,2015-01-27 12:01,2015-01-29 16:00,118.01,118.07,-2.09,0.00,Sold
HU,Short,EUR/USD,769936,4,2014-12-11 20:01,2015-01-30 00:00,1.2383,1.1334,365.28,0.00,Sold
CY,Short,GBP/USD,781508,4,2015-01-12 12:01,2015-01-30 12:00,1.5143,1.5081,21.51,0.00,Sold
CY,Short,GBP/USD,783325,4,2015-01-15 12:01,2015-01-30 12:00,1.5235,1.5081,53.50,0.00,Sold
VO,Long,USD/CAD,769937,6,2014-12-11 20:01,2015-02-02 20:00,1.1541,1.2585,438.00,0.00,Sold
VO,Long,USD/CAD,770041,6,2014-12-12 00:01,2015-02-02 20:00,1.1532,1.2585,441.92,0.00,Sold
VO,Short,AUD/USD,786040,5,2015-01-22 00:02,2015-02-04 00:00,0.8099,0.7764,141.76,-4.08,Sold
VO,Short,AUD/USD,786141,5,2015-01-22 04:01,2015-02-04 00:00,0.8071,0.7764,129.42,-4.08,Sold
HP,Long,SPX500,782014,4,2015-01-13 08:01,2015-02-04 04:00,2029,2046,60.89,0.00,Sold
HP,Long,SPX500,782819,4,2015-01-14 16:01,2015-02-04 04:00,2008,2046,134.01,0.00,Sold
HP,Long,SPX500,783932,4,2015-01-16 12:01,2015-02-04 04:00,1992,2046,188.95,0.00,Sold
HP,Long,US30,782015,4,2015-01-13 08:01,2015-02-04 08:00,17636,17638,0.70,0.00,Sold
HP,Long,US30,782820,4,2015-01-14 16:01,2015-02-04 08:00,17442,17638,68.44,0.00,Sold
HP,Long,US30,783023,4,2015-01-15 00:01,2015-02-04 08:00,17472,17638,57.90,0.00,Sold
CY,Long,GBP/USD,789963,4,2015-01-30 12:01,2015-02-05 00:00,1.5085,1.5179,32.45,0.00,Sold
LP,Long,USD/CAD,792077,5,2015-02-05 00:03,2015-02-05 09:58,1.2579,1.2512,-24.16,0.00,Stop
HP,Short,EUR/USD,784935,6,2015-01-20 04:01,2015-02-05 12:00,1.1580,1.1426,80.55,0.00,Sold
HP,Short,EUR/USD,787852,6,2015-01-27 00:01,2015-02-05 12:00,1.1249,1.1426,-92.67,0.00,Sold
HP,Short,EUR/USD,788557,6,2015-01-28 04:01,2015-02-05 12:00,1.1340,1.1426,-44.89,0.00,Sold
A2,Short,GBP/USD,781610,3,2015-01-12 16:01,2015-02-05 13:34,1.5140,1.5294,-40.63,0.00,Stop
CY,Short,EUR/USD,788759,4,2015-01-28 12:01,2015-02-05 20:00,1.1359,1.1475,-40.50,0.00,Sold
CY,Short,EUR/USD,791871,4,2015-02-04 16:01,2015-02-05 20:00,1.1424,1.1475,-17.77,0.00,Sold
VO,Long,USD/CAD,791972,6,2015-02-04 20:01,2015-02-05 20:00,1.2567,1.2441,-53.63,0.00,Sold
VO,Long,USD/CAD,792076,6,2015-02-05 00:02,2015-02-05 20:00,1.2581,1.2441,-59.36,0.00,Sold
BB,Short,XAG/USD,792078,5,2015-02-05 00:03,2015-02-05 20:00,17.3861,17.3313,11.95,0.00,Sold
HP,Long,EUR/USD,792379,6,2015-02-05 12:01,2015-02-06 08:00,1.1425,1.1448,11.74,0.00,Sold
BB,Short,GER30,791167,5,2015-02-03 12:01,2015-02-08 20:00,10960,10781,89.83,0.00,Sold
CY,Long,AUD/USD,787550,6,2015-01-26 12:01,2015-02-09 04:00,0.7911,0.7769,-71.87,2.59,Sold
CY,Long,AUD/USD,790064,6,2015-01-30 16:01,2015-02-09 04:00,0.7789,0.7769,-9.17,1.58,Sold
HP,Short,EUR/USD,792883,6,2015-02-06 08:01,2015-02-09 08:00,1.1447,1.1344,53.63,0.00,Sold
HP,Short,US30,791669,4,2015-02-04 08:01,2015-02-09 16:00,17642,17739,-33.62,0.00,Sold
CY,Short,GBP/USD,792074,4,2015-02-05 00:01,2015-02-10 08:00,1.5176,1.5242,-23.10,0.00,Sold
CY,Short,GBP/USD,792984,4,2015-02-06 12:01,2015-02-10 08:00,1.5334,1.5242,31.99,0.00,Sold
HU,Short,USD/CAD,790765,4,2015-02-02 20:01,2015-02-10 16:00,1.2586,1.2520,18.25,0.00,Sold
HU,Short,GBP/USD,793285,3,2015-02-09 00:01,2015-02-12 10:43,1.5239,1.5308,-18.07,0.00,Stop
A2,Short,GBP/USD,792075,3,2015-02-05 00:02,2015-02-12 12:57,1.5173,1.5373,-52.38,0.00,Stop
HU,Long,USD/CAD,794297,4,2015-02-10 16:01,2015-02-12 16:00,1.2526,1.2505,-6.14,0.00,Sold
HU,Long,USD/JPY,789462,4,2015-01-29 16:01,2015-02-12 16:00,118.05,118.98,27.55,0.00,Sold
VO,Long,USD/JPY,793286,4,2015-02-09 00:01,2015-02-12 20:00,118.97,118.88,-2.81,0.00,Sold
HP,Long,EUR/USD,793489,6,2015-02-09 08:01,2015-02-13 08:00,1.1342,1.1428,44.83,0.00,Sold
CT,Short,GBP/USD,791668,3,2015-02-04 08:01,2015-02-13 15:19,1.5163,1.5421,-67.70,0.00,Stop
CY,Long,GBP/USD,794093,4,2015-02-10 08:01,2015-02-13 16:00,1.5247,1.5395,51.17,0.00,Sold
BB,Short,XAG/USD,796003,5,2015-02-13 16:01,2015-02-17 16:00,17.3963,16.4605,203.75,0.00,Sold
CY,Short,GBP/USD,796002,4,2015-02-13 16:01,2015-02-18 08:00,1.5397,1.5349,16.40,0.00,Sold
HU,Short,GBP/USD,796705,3,2015-02-16 20:01,2015-02-18 09:32,1.5362,1.5421,-15.52,0.00,Stop
HU,Short,USD/CAD,795498,4,2015-02-12 16:01,2015-02-18 16:00,1.2508,1.2433,20.57,0.00,Sold
A2,Long,XAU/USD,771853,3,2014-12-17 00:01,2015-02-18 16:18,1199,1199,1.15,0.00,Stop
CY,Long,GBP/USD,797610,4,2015-02-18 08:01,2015-02-19 20:00,1.5347,1.5413,22.59,0.00,Sold
A2,Short,UK100,786444,5,2015-01-22 16:02,2015-02-20 19:03,6797,6941,-94.92,0.00,Stop
VO,Long,USD/CAD,799214,6,2015-02-23 00:01,2015-02-25 00:00,1.2537,1.2496,-17.80,0.00,Sold
HU,Long,USD/CAD,797811,4,2015-02-18 16:01,2015-02-25 00:00,1.2432,1.2496,17.61,0.00,Sold
HU,Short,EUR/USD,792073,4,2015-02-05 00:01,2015-02-25 04:00,1.1318,1.1350,-11.34,0.00,Sold
CT,Short,GBP/USD,788254,3,2015-01-27 16:01,2015-02-25 06:55,1.5203,1.5484,-73.72,0.00,Stop
HU,Short,USD/JPY,795499,4,2015-02-12 16:01,2015-02-26 04:00,118.91,118.94,-1.10,0.00,Sold
CY,Long,EUR/USD,792581,5,2015-02-05 20:01,2015-02-26 16:00,1.1473,1.1213,-113.42,0.00,Sold
CY,Long,EUR/USD,793792,5,2015-02-09 20:01,2015-02-26 16:00,1.1336,1.1213,-54.06,0.00,Sold
ES,Long,GBP/USD,800719,5,2015-02-25 12:01,2015-02-26 16:00,1.5497,1.5411,-37.94,0.00,Sold
HU,Short,USD/CAD,800416,4,2015-02-25 00:01,2015-02-26 20:00,1.2494,1.2530,-10.37,0.00,Sold
BB,Short,AUD/USD,800617,5,2015-02-25 08:01,2015-02-27 00:00,0.7884,0.7804,34.38,-0.25,Sold
HP,Short,EUR/USD,795801,6,2015-02-13 08:01,2015-02-27 08:00,1.1429,1.1215,111.15,0.00,Sold
HP,Short,EUR/USD,797509,6,2015-02-18 04:01,2015-02-27 08:00,1.1404,1.1215,98.00,0.00,Sold
HP,Short,EUR/USD,798412,6,2015-02-19 16:01,2015-02-27 08:00,1.1391,1.1215,91.28,0.00,Sold
LP,Short,GBP/USD,801629,3,2015-02-27 00:02,2015-02-27 08:00,1.5417,1.5440,-6.21,0.00,Sold
LP,Long,USD/CAD,801630,5,2015-02-27 00:02,2015-02-27 08:00,1.2507,1.2485,-8.05,0.00,Sold
LP,Long,GBP/USD,801832,4,2015-02-27 08:01,2015-02-27 12:00,1.5441,1.5431,-3.97,0.00,Sold
LP,Short,XAU/USD,801526,3,2015-02-26 20:02,2015-02-27 14:16,1207,1217,-25.85,0.00,Stop
CY,Short,EUR/USD,801421,4,2015-02-26 16:01,2015-02-27 16:00,1.1215,1.1216,-0.77,0.00,Sold
HP,Long,EUR/USD,801831,6,2015-02-27 08:01,2015-03-03 00:00,1.1213,1.1176,-19.33,0.00,Sold
BB,Short,XAG/USD,800618,5,2015-02-25 08:01,2015-03-03 00:00,16.5330,16.4523,17.56,0.00,Sold
BB,Short,XAG/USD,802335,5,2015-03-02 04:01,2015-03-03 00:00,16.7129,16.4523,56.73,0.00,Sold
LP,Short,XAU/USD,802736,3,2015-03-02 20:01,2015-03-03 14:57,1205,1215,-25.79,0.00,Stop
HU,Long,USD/CAD,801525,4,2015-02-26 20:01,2015-03-03 16:00,1.2529,1.2456,-20.73,0.00,Sold
LP,Long,USD/CAD,803741,5,2015-03-04 12:01,2015-03-04 15:00,1.2509,1.2481,-10.04,0.00,Stop
HU,Short,USD/CAD,803239,4,2015-03-03 16:01,2015-03-05 20:00,1.2458,1.2509,-14.39,0.00,Sold
LP,Long,USD/CAD,804647,5,2015-03-06 00:01,2015-03-06 04:00,1.2483,1.2475,-3.34,0.00,Sold
CY,Long,SPX500,779195,4,2015-01-06 12:01,2015-03-06 18:26,2028,2073,158.43,0.00,Stop
CY,Long,SPX500,783224,4,2015-01-15 08:01,2015-03-06 18:35,2027,2073,159.68,0.00,Stop
BB,Short,NAS100,795500,14,2015-02-12 20:01,2015-03-09 00:00,4342,4406,-78.09,0.00,Sold
CY,Short,GBP/USD,798513,4,2015-02-19 20:01,2015-03-09 16:00,1.5413,1.5098,109.56,0.00,Sold
CY,Short,GBP/USD,800315,4,2015-02-24 20:01,2015-03-09 16:00,1.5456,1.5098,124.80,0.00,Sold
A2,Long,USD/JPY,765211,4,2014-12-02 00:01,2015-03-09 16:00,118.33,121.18,84.05,0.00,Sold
A2,Long,USD/JPY,786039,4,2015-01-22 00:01,2015-03-09 16:00,117.84,121.18,98.69,0.00,Sold
CT,Long,NAS100,804344,13,2015-03-05 12:01,2015-03-10 14:27,4451,4349,-116.03,0.00,Stop
HP,Long,US30,804143,4,2015-03-05 04:01,2015-03-10 16:02,18110,17725,-134.37,0.00,Stop
CT,Long,USD/CAD,788658,4,2015-01-28 08:01,2015-03-11 12:00,1.2420,1.2679,72.18,0.00,Sold
CT,Long,USD/CAD,794094,4,2015-02-10 08:01,2015-03-11 12:00,1.2461,1.2679,60.57,0.00,Sold
CY,Long,GBP/USD,805654,4,2015-03-09 16:01,2015-03-11 16:00,1.5100,1.4944,-54.48,0.00,Sold
A2,Short,EUR/USD,788456,4,2015-01-28 00:01,2015-03-12 08:00,1.1368,1.0636,254.70,0.00,Sold
A2,Short,EUR/USD,791066,4,2015-02-03 08:01,2015-03-12 08:00,1.1330,1.0636,241.72,0.00,Sold
VO,Long,USD/CAD,804646,6,2015-03-06 00:01,2015-03-12 16:00,1.2483,1.2692,87.12,0.00,Sold
VO,Long,USD/CAD,805249,6,2015-03-09 00:01,2015-03-12 16:00,1.2606,1.2692,35.61,0.00,Sold
HU,Long,USD/CAD,804545,4,2015-03-05 20:01,2015-03-12 16:00,1.2507,1.2692,51.35,0.00,Sold
HP,Long,US30,793691,4,2015-02-09 16:01,2015-03-13 08:00,17744,17893,51.95,0.00,Sold
HP,Long,US30,797107,4,2015-02-17 12:01,2015-03-13 08:00,18007,17893,-39.75,0.00,Sold
HP,Long,SPX500,792380,4,2015-02-05 12:01,2015-03-13 12:00,2047,2061,47.06,0.00,Sold
HP,Long,SPX500,793690,4,2015-02-09 16:01,2015-03-13 12:00,2049,2061,42.09,0.00,Sold
HP,Long,SPX500,797106,4,2015-02-17 12:01,2015-03-13 12:00,2094,2061,-116.96,0.00,Sold
CY,Short,GBP/USD,806861,4,2015-03-11 16:01,2015-03-16 12:00,1.4946,1.4786,55.49,0.00,Sold
BB,Long,SPX500,803942,3,2015-03-04 20:01,2015-03-17 00:00,2099,2076,-61.00,0.00,Sold
BB,Long,SPX500,806359,3,2015-03-10 20:01,2015-03-17 00:00,2046,2076,77.58,0.00,Sold
CY,Long,GBP/USD,808566,4,2015-03-16 12:01,2015-03-17 20:00,1.4785,1.4743,-14.73,0.00,Sold
CY,Long,EUR/USD,807363,5,2015-03-12 12:01,2015-03-18 04:00,1.0638,1.0605,-14.51,0.00,Sold
HU,Long,USD/JPY,801120,4,2015-02-26 04:01,2015-03-18 12:00,118.95,121.15,64.82,0.00,Sold
LP,Long,USD/CAD,805048,5,2015-03-06 16:01,2015-03-18 18:23,1.2595,1.2617,7.35,0.00,Stop
HU,Short,XAG/USD,797108,5,2015-02-17 12:02,2015-03-18 19:13,16.8155,16.0897,158.02,0.00,Stop
HP,Short,EUR/USD,802837,6,2015-03-03 00:01,2015-03-18 19:15,1.1177,1.0820,186.33,0.00,Stop
HP,Short,EUR/USD,803238,6,2015-03-03 16:01,2015-03-18 19:15,1.1183,1.0823,187.73,0.00,Stop
VO,Long,USD/JPY,805352,4,2015-03-09 04:01,2015-03-18 19:35,121.07,120.24,-25.00,0.00,Stop
VO,Short,EUR/USD,801627,8,2015-02-27 00:01,2015-03-18 19:40,1.1204,1.0833,257.51,0.00,Stop
VO,Long,USD/CHF,805250,1,2015-03-09 00:01,2015-03-18 20:00,0.9847,0.9783,-6.08,0.00,Sold
VO,Long,USD/JPY,805251,4,2015-03-09 00:02,2015-03-18 20:01,120.72,120.01,-21.28,0.00,Stop
HU,Short,GBP/USD,801423,3,2015-02-26 16:02,2015-03-18 20:04,1.5408,1.5130,72.44,0.00,Stop
CY,Short,GBP/USD,809368,4,2015-03-17 20:01,2015-03-18 20:04,1.4745,1.5035,-101.54,0.00,Stop
VO,Short,GBP/USD,801524,3,2015-02-26 20:01,2015-03-19 00:00,1.5407,1.4961,116.39,0.00,Sold
VO,Short,GBP/USD,801628,3,2015-02-27 00:01,2015-03-19 00:00,1.5415,1.4961,118.59,0.00,Sold
LP,Short,GBP/USD,801933,3,2015-02-27 12:01,2015-03-19 04:00,1.5432,1.4888,141.89,0.00,Sold
BB,Long,NAS100,806358,14,2015-03-10 20:01,2015-03-19 04:00,4333,4435,124.24,0.00,Sold
LP,Long,GBP/USD,810173,4,2015-03-19 04:01,2015-03-19 08:00,1.4888,1.4841,-16.75,0.00,Sold
HU,Short,USD/JPY,809770,4,2015-03-18 12:01,2015-03-19 20:00,121.14,120.96,5.19,0.00,Sold
HP,Short,EUR/USD,805957,6,2015-03-10 04:01,2015-03-20 04:00,1.0799,1.0684,59.99,0.00,Sold
HU,Short,GBP/USD,810479,3,2015-03-19 16:01,2015-03-20 16:00,1.4721,1.4923,-52.90,0.00,Sold
VO,Short,AUD/USD,810580,5,2015-03-19 20:01,2015-03-23 04:01,0.7629,0.7817,-82.70,-0.25,Stop
